OrderID,ProductPrice,Quantity,CustomerAge,ProductReviews,ProductRating,DiscountPercentage,CustomerTenure,ProductCategory,DeliveryType,PaymentMethod,CustomerLocation,ReturnStatus,BrowsingTime
1654,42.94,0,65.81138662,,2.96,31.28,121.61,Clothing,Express,PayPal,Central,No,55.58
1655,56.77,6,44.08106757,25,4,9.2,33.53,Sports,Standard,Credit Card,Central,No,106.73
1656,44.09,4,42.08959644,23,3.06,28.13,13.82,Books,Standard,UPI,East,No,82.7
1657,53.37,1,42.96202376,,1.35,6.66,23.11,Electronics,Standard,Credit Card,West,Yes,629.69
1658,76.35,6,,21,3.94,0.88,2.2,Clothing,Overnight,PayPal,North,Yes,189.28
1659,29.87,1,,21,4.33,31.53,16.41,Sports,Express,Credit Card,East,Yes,100.7
1660,72.8,3,34.55350267,14,4.61,32.42,64.11,Books,Standard,PayPal,North,No,324.26
1661,998.75,6,39.82376811,19,3.29,29.18,54.46,Clothing,Express,Credit Card,North,No,80.72
1662,47.64,3,36.74762079,21,4.01,9.17,9.88,Home,Express,UPI,West,Yes,144.95
1663,7.56,1,40.69549516,24,4.01,30.17,18.19,Sports,Standard,UPI,West,No,400.02
1664,37.84,4,30.32799208,13,1.62,2.83,28.69,Sports,Overnight,Debit Card,East,Yes,184.7
1665,75.94,1,35.87913376,32,1.66,30.46,9.97,Home,Standard,PayPal,South,No,226.88
1666,,4,16.58257151,23,1.28,27.7,1.61,Sports,Standard,PayPal,East,Yes,45.82
1667,30.01,200,30.20139083,,2.28,32.76,16.9,Electronics,Express,Credit Card,East,Yes,26.55
1668,39.9,1,55.86250322,22,2.89,44.77,22.09,Sports,Overnight,Debit Card,South,No,107.94
1669,66.81,2,,12,4.99,42.52,0.14,Electronics,Express,UPI,North,No,98.67
1670,60.93,5,34.68618444,23,2.72,49.03,2.41,electronics,Overnight,Credit Card,Central,Yes,71.24
1671,45.22,9,63.44184914,23,3.9,48.81,5.58,Books,Standard,Debit Card,South,No,308.37
1672,42.66,5,14.58747533,19,3.77,38.62,10.27,Books,Overnight,UPI,Central,No,228.75
1673,42.16,4,18.35816667,22,1.82,47.82,18.69,Clothing,Express,Credit Card,North,No,289.74
1674,31.55,4,60.69067117,12,1.23,43.36,8.35,Books,Standard,UPI,South,Yes,233.7
1675,82.31,4,35.68941404,,3.18,36.38,7.76,Home,Overnight,PayPal,West,No,296.96
1676,43.55,3,31.36125446,16,3.8,3.77,48.85,Clothing,Overnight,Debit Card,East,No,341.88
1677,74.34,2,17.01193512,15,4.99,2.45,3.76,Books,Express,UPI,South,No,122.91
1678,80.43,2,41.715444,20,2.43,41.88,16.42,Electronics,Overnight,Debit Card,South,No,159.92
1679,69.97,7,43.16689804,14,4.59,24.48,73.29,Sports,Standard,Credit Card,North,Yes,246.09
1680,41.37,4,18.58258459,19,2.53,40.73,23.54,Books,Overnight,Debit Card,West,Yes,114.85
1681,58.07,3,32.89586622,24,3.76,15.65,30.31,Electronics,Express,Credit Card,South,Yes,210.55
1682,,1,,22,3.39,19.88,13.54,Clothing,Overnight,Debit Card,West,No,29.25
1683,31.93,1,38.8396572,21,1.21,35.01,0.48,Sports,Standard,Credit Card,Central,Yes,309.24
1684,56.49,2,18.21124637,24,1.31,45.77,24.93,Books,Standard,Credit Card,South,No,378.26
1685,26.42,2,53.77921182,21,1.08,4.39,23.99,Clothing,Overnight,Credit Card,West,Yes,375.08
1686,73.75,4,48.73735672,25,2.48,43.07,2.81,Books,Overnight,UPI,East,Yes,280.41
1687,40.71,3,29.55236662,23,3.98,39.65,14.88,Clothing,Standard,PayPal,North,No,284.23
1688,54.02,4,31.75371933,18,1.69,15.78,59.26,Books,Express,Debit Card,West,No,115.27
1689,55.67,6,32.95366775,20,3.42,17.76,5.51,Electronics,Standard,PayPal,North,No,47.65
1690,44.82,,,24,2.16,2.32,14.84,Home,Overnight,PayPal,South,Yes,242.17
1691,61.73,5,28.34855873,25,4.19,0.79,14.84,Electronics,Overnight,PayPal,South,No,153.39
1692,40.5,1,30.94594448,23,4.19,23.85,39.95,Sports,Express,PayPal,Central,No,37.28
1693,,,59.19302556,,4.1,4.78,41.77,Books,Standard,Debit Card,North,No,111.67
1694,23.08,2,49.19927462,21,3.1,9.7,34.18,Home,Standard,Debit Card,East,Yes,111.31
1695,52.53,5,49.01982061,,2.14,42.34,10.92,Home,Express,PayPal,East,No,137.87
1696,88.78,2,40.5488842,19,4.24,28.55,1.79,Sports,Standard,Debit Card,West,Yes,223.21
1697,29.99,4,18.24009487,19,1.74,31.68,10.32,Sports,Express,Debit Card,East,Yes,86.63
1698,36.45,2,34.37763343,19,2.16,9.37,27.33,Home,Standard,Credit Card,North,No,141.99
1699,60.28,6,49.55732689,,1.74,41.43,29.12,Sports,Express,Debit Card,South,No,130.19
1700,53.59,2,16.12603056,15,3.7,43.4,80.46,Sports,Express,UPI,North,No,214.34
1701,57.01,0,44.5482981,18,3.74,26.17,14.51,Books,standard ,PayPal,North,No,70.47
1702,59.78,2,69.83913838,,3.61,45.63,24.02,Electronics,Overnight,Debit Card,South,Yes,188.02
1703,62.69,200,50.92724969,13,2.66,42.24,18.59,Clothing,Overnight,PayPal,North,No,185.39
1704,72.19,2,56.21043703,13,1.4,36.57,3.92,Home,Overnight,Debit Card,East,No,137.01
1705,58.2,4,38.27508126,21,4.64,36.7,14.84,Clothing,Standard,PayPal,West,Yes,234.2
1706,45.17,2,49.51897923,19,3.03,5.27,18.89,Home,Express,UPI,West,Yes,133.2
1707,845.04,2,24.23220178,13,2.63,13.54,72.26,Home,Standard,Debit Card,North,No,26.99
1708,88,,46.93795719,20,3.36,3.34,10.96,Electronics,Standard,Debit Card,South,No,246.59
1709,47.35,1,44.81582201,23,1.77,0.43,94.01,Home,Express,UPI,Central,No,254.29
1710,30.51,1,39.34866761,,1.53,7.92,18.76,Home,Overnight,Debit Card,North,No,192.88
1711,72.14,4,54.7401113,22,2.62,44.02,6.66,Electronics,Standard,PayPal,North,No,145.4
1712,47.59,3,26.91822743,,1.91,11.99,5.11,Sports,Standard,UPI,Central,Yes,144.18
1713,6.55,8,32.19413725,,1.98,48.51,3.67,Clothing,Standard,Credit Card,West,Yes,63.38
1714,66.95,1,36.43193062,28,4.57,29.86,14.48,Home,Overnight,PayPal,West,Yes,81.24
1715,39.29,4,19.55583543,34,3.12,11.86,0.53,Electronics,Express,Debit Card,Central,No,197.23
1716,48.19,2,38.40397916,21,2.93,24.86,14.13,Home,Express,PayPal,South,No,218.98
1717,56.64,2,9.216043806,,3.76,10.95,106.97,Electronics,Standard,UPI,North,No,120.09
1718,53.81,3,50.70431802,21,4.81,49.2,26.62,Clothing,Express,Debit Card,East,No,187.17
1719,64.19,4,35.6995605,23,1.45,42.36,34.23,Books,Overnight,Debit Card,West,Yes,269.68
1720,41.29,3,27.18660644,24,4.33,1.31,3.04,Sports,Express,UPI,West,Yes,109.39
1721,60.26,4,22.48439582,16,3.34,47.39,15.38,Books,Standard,Credit Card,West,No,58.13
1722,44.81,5,31.48131456,12,1.58,36.05,8.09,Electronics,Standard,Debit Card,South,No,99.74
1723,64.78,5,45.32389566,,2.19,4.12,53.89,Home,Express,Debit Card,Central,No,158.51
1724,62.31,2,43.21608468,20,2.93,33.53,4.8,Sports,Standard,Debit Card,South,Yes,186.78
1725,685.38,5,24.41693079,15,3.76,32.35,14.73,Clothing,Overnight,Credit Card,West,Yes,140.92
1726,71.72,3,22.30940491,19,1.97,10.94,21.28,Sports,Overnight,PayPal,North,No,189.93
1727,39.28,5,44.85348059,21,3.14,37.92,17.32,Home,Overnight,Credit Card,West,No,928.14
1728,66.16,3,24.16478893,24,3.74,4.35,42.56,Books, EXPRESS,PayPal,North,Yes,48.83
1729,57.35,6,35.89864661,24,2.79,24.47,6.32,Electronics,Standard,Debit Card,North,No,172.8
1730,86.76,1,36.85631964,27,4.45,0.5,11.37,Books,Standard,PayPal,West,Yes,262.23
1731,45.53,1,39.68093198,17,4.48,48.44,37.69,Sports,Express,PayPal,West,No,99.64
1732,43.01,4,47.87405645,17,2.88,37.58,18.02,Home,Standard,PayPal,North,Yes,340.89
1733,49.61,3,16.05555595,,4.89,7.94,12.34,Electronics,Express,PayPal,South,No,496.57
1734,43.94,7,6.332610121,20,1.3,17.08,0.72,Home,Standard,Debit Card,South,Yes,195.1
1735,66,100,26.48829078,16,1.01,8.03,33.6,Home,Express,UPI,South,Yes,196.73
1736,17.67,0,62.02292612,20,2.52,38.33,85.97,Sports, EXPRESS,Credit Card,East,No,151.86
1737,28.93,2,65.3326115,14,3.4,2.94,23.24,Books,Overnight,PayPal,North,Yes,233.71
1738,28.64,3,62.46765703,18,3.52,42.02,46.6,Home,Express,Debit Card,East,No,421.47
1739,69.01,2,32.10527948,18,2.91,47.11,17.46,Home,Express,Debit Card,East,Yes,163.59
1740,84.21,3,200,18,1.5,33.83,6.33,Home,Express,Debit Card,North,No,44.7
1741,47.91,3,-0.145586525,22,1.68,10.65,0.35,Electronics,Express,Debit Card,East,No,95.82
1742,46.62,1,25.78942758,23,4.41,18,25.43,Home,Express,PayPal,North,Yes,200.31
1743,51.4,4,32.02889555,19,4.47,23.86,16.31,Home,Overnight,Credit Card,Central,No,191.79
1744,73.24,4,54.50938102,21,3.7,30.23,36.57,Sports,Express,Debit Card,Central,No,175.79
1745,31.45,4,48.01708189,21,3.66,33.43,28.47,Home,Express,Credit Card,North,No,41.45
1746,54.77,3,38.41107618,19,3.39,27.71,106.05,Home,Express,Credit Card,North,No,115.66
1747,69.5,2,21.65232844,11,1.81,17.57,17.14,Sports,Standard,Credit Card,North,Yes,123.21
1748,60.02,2,20.58830663,25,2.71,44.55,13.37,Electronics,Standard,UPI,South,Yes,46.08
1749,53.79,2,38.81191531,15,3.78,4.07,8.11,Books,Overnight,Debit Card,North,No,142.13
1750,70.02,0,45.45576468,21,3.15,23.31,15.55,Sports,Express,Debit Card,West,Yes,107.39
1751,5,4,40.87821893,24,1.07,38.78,49.5,Electronics,Express,Debit Card,Central,No,64.36
1752,63.56,2,19.48103061,20,4.81,3.04,1.04,Books,Standard,Credit Card,Central,No,198.53
1753,36.92,4,44.76001443,20,4.38,35.27,91.49,Home,Express,Debit Card,North,No,146.54
1754,,2,41.38866451,27,2.04,40.99,120.16,Sports,Overnight,Debit Card,Central,Yes,41.74
1755,786.52,7,18.94000391,18,3.47,33.04,21.86,Home,Express,Credit Card,North,No,67.12
1756,77.47,5,23.23518545,21,4.69,0.65,9.67,Sports,Overnight,Debit Card,North,No,470.92
1757,47.25,3,45.32743962,20,1.38,9.01,6.06,Books,Standard,PayPal,Central,Yes,89.47
1758,69.06,1,31.48238697,21,3.01,17.11,7.77,Electronics,Overnight,UPI,Central,No,44.31
1759,,4,58.83720952,24,2.82,11.68,1.23,Sports,Overnight,PayPal,West,Yes,335.92
1760,76.3,1,42.51693914,23,2.64,48.13,15.47,Electronics,Overnight,PayPal,East,Yes,199.4
1761,82.8,2,27.70053218,16,4.34,32.58,1.42,Home,Overnight,PayPal,West,Yes,591.23
1762,64.84,2,34.84691599,23,2.52,14.85,30.42,Home,Overnight,Credit Card,West,No,266.32
1763,51.51,4,35.95075089,24,1.25,46.48,11.16,Books,Overnight,Debit Card,Central,No,77.7
1764,17.96,5,24.0741453,19,1.26,37.03,5.34,Books,Overnight,PayPal,West,No,107.74
1765,45.08,2,21.31117703,19,1.17,14.23,18.89,Clothing,Overnight,PayPal,Central,No,285.8
1766,33.14,,45.52084841,22,2.64,18.94,87.37,Clothing,Overnight,Debit Card,South,No,76.19
1767,93.42,2,120,24,3.87,9.97,28.51,Books,Standard,Credit Card,North,No,197.77
1768,46.48,3,44.05672204,22,1.81,48.55,16.24,Home,Overnight,PayPal,East,No,174.6
1769,52.46,4,57.72977141,17,3.59,25.86,36,Electronics,Overnight,Debit Card,South,No,393.51
1770,61.03,1,26.87340146,17,3.75,44.8,32.1,Books,Express,Debit Card,North,No,38.09
1771,50.87,4,60.11406149,,2.02,17.32,53.36,Electronics,Express,UPI,North,No,71.19
1772,,5,21.48618322,21,3.4,43.04,5.5,Clothing,Express,PayPal,East,No,623.16
1773,37.55,1,,28,3.74,2.69,47,Electronics,Overnight,PayPal,West,No,323.03
1774,53.89,2,8.600616768,22,2.87,49.1,8.6,Books,Standard,UPI,North,Yes,110.75
1775,35.15,3,28.31307029,16,2.35,45.6,67.92,Home,Standard,Debit Card,East,Yes,391.31
1776,23.6,1,27.44416495,17,3.48,18.16,7.92,Books,Express,Debit Card,Central,No,12.23
1777,37.76,3,42.8890592,18,4.91,38.74,62.77,Sports,Express,PayPal,North,No,141.23
1778,49.26,4,38.65836412,32,2.71,37.61,79.64,Sports,Overnight,PayPal,North,Yes,47.09
1779,41.41,4,17.10539943,23,2.57,45.06,3.77,Sports,Standard,UPI,West,Yes,92.4
1780,36.15,3,29.10910642,16,2.86,15.36,88.06,Home,Standard,PayPal,West,No,276.81
1781,21.87,5,29.42806968,18,1.3,23.28,2.15,Books,Express,PayPal,Central,No,78.32
1782,,1,8.360266296,,3.21,43.25,5.92,Sports,Standard,Credit Card,North,No,331.21
1783,19.91,4,20.28579909,24,2.31,38.93,14.09,Books,Express,UPI,West,No,641.64
1784,65.2,2,23.43779554,26,1.49,19.67,121.23,Clothing,Express,Debit Card,East,No,36.08
1785,51.65,1,56.5043753,18,2.87,42.29,16.09,Sports,Overnight,PayPal,North,Yes,106.82
1786,20.85,,37.87176074,23,1.01,2.35,19.19,Sports,Express,Debit Card,East,No,255.33
1787,43.82,200,44.93253131,24,2.61,39.1,28.45,Home,Overnight,PayPal,South,Yes,168.64
1788,34.96,2,12.52046754,17,1.42,10.34,82.83,Books,Standard,Credit Card,Central,Yes,45.65
1789,56.38,2,52.91321725,13,1.1,14.31,36.71,Home,Standard,UPI,West,No,88.24
1790,76.81,1,,16,4.3,24.66,6.09,Home,Express,UPI,South,No,539.35
1791,12.5,2,5.024825493,15,4.66,22.49,8.66,Books,Express,Debit Card,West,Yes,236.28
1792,52.3,4,24.42024914,20,1.83,26.03,2.47,Clothing,Overnight,Credit Card,South,No,120.71
1793,46.8,4,42.4364836,20,3.16,27.24,24.82,Books,Overnight,Debit Card,West,Yes,57.24
1794,966.31,6,44.6658268,28,2.11,16.58,4.78,Clothing,Standard,Credit Card,Central,Yes,401.53
1795,54.26,1,24.82257904,18,2.97,8.76,7.14,Home,Standard,PayPal,North,No,297.75
1796,34.96,200,30.41750805,14,2.75,38.42,52.57,Clothing,Express,PayPal,East,No,279.59
1797,43.62,0,26.03928408,21,2.08,20,9.5,Clothing,Express,Credit Card,South,No,313.21
1798,,2,36.6562707,12,3.8,25.29,20.07,Clothing,Overnight,PayPal,East,Yes,145.41
1799,71.52,2,,19,1.51,32.23,12.16,Sports,Express,UPI,East,Yes,403.66
1800,50.43,2,23.43436764,19,1.21,45.48,1.85,Sports,Overnight,Credit Card,West,Yes,239.57
1801,88.02,1,,20,4.07,35.38,10.82,Home,Standard,Credit Card,North,No,192.04
1802,48.79,200,23.27491891,,3.66,2.27,12.58,Books,Standard,Debit Card,West,Yes,262.39
1803,35.83,5,22.28559181,16,2.99,41.93,54.25,Clothing,Express,Credit Card,East,No,321.63
1804,19.73,1,47.27891928,14,2.87,49.47,9.41,Sports,Overnight,Debit Card,Central,No,176.26
1805,13.94,2,48.82904567,17,2.99,23.62,11.44,Books,Express,Credit Card,North,Yes,226.44
1806,18.32,5,47.77114905,20,2.75,48.48,36.66,Clothing,Express,UPI,North,No,717.42
1807,55.34,2,15.26303888,17,2.57,27.37,34.15,Books,Overnight,UPI,East,Yes,36.13
1808,60.17,2,28.01073533,,3,22.98,38.42,Electronics,Express,UPI,West,No,89.25
1809,18.38,,47.34482888,11,3.11,16.57,73.78,Clothing,Overnight,Debit Card,Central,No,43.79
1810,67.9,2,35.62312761,14,3.77,32.88,38.1,Books,Overnight,Debit Card,South,Yes,253.31
1811,40.34,2,120,22,3.84,11.49,12.57,Clothing,Express,PayPal,West,No,6.4
1812,52.94,3,41.87476909,19,2.51,5.25,41.36,Clothing,Overnight,Debit Card,North,Yes,389.41
1813,82.24,4,,19,2.65,1.36,17.06,Electronics,Standard,Debit Card,West,No,211.71
1814,67.94,,61.91787273,24,2.49,14.62,7.81,Books,Standard,UPI,South,Yes,387.1
1815,44.63,4,58.17262194,20,3.15,19.79,8.66,Home,Standard,Credit Card,Central,Yes,171.29
1816,32.18,5,44.0614614,18,2.81,27.6,6.08,Sports,Standard,Debit Card,Central,No,221.13
1817,6.96,,55.41510057,18,4.56,14.64,3.76,Clothing,Express,PayPal,South,No,381.37
1818,35.62,0,,23,3.79,49.2,4.89,Clothing,Standard,Credit Card,South,Yes,77.08
1819,45.78,3,46.48156242,21,4.59,14.59,1.57,Clothing,Standard,Debit Card,East,Yes,36.41
1820,30.26,3,57.16580443,23,3.84,22.05,52.64,Clothing,Standard,Credit Card,North,Yes,218.06
1821,47.37,2,38.68248023,26,4.88,5.16,64.17,Sports,Standard,Credit Card,East,Yes,179.02
1822,51.54,,31.17219243,19,3.54,13.03,21.21,Home,Express,Credit Card,West,No,143.23
1823,45.5,5,9.430670627,28,4.85,2.42,44.06,Electronics,Standard,Credit Card,South,No,423.01
1824,37,1,33.75299711,,1.63,27.98,4.87,Home,Overnight,Credit Card,East,No,235.1
1825,53.37,2,47.35134777,17,1.21,37.55,55.67,Sports,Overnight,Debit Card,North,No,22.43
1826,58.84,4,,20,3.32,9.79,16.94,Books,Express,Credit Card,North,No,293.28
1827,28.19,2,42.56547599,20,4.93,18.4,1.67,Electronics,Express,Credit Card,South,Yes,308.17
1828,,0,26.88051358,16,2.67,0.83,3.66,Electronics,Express,PayPal,East,Yes,77.9
1829,48.03,5,5.347676466,28,1.85,41.98,8.87,Books,Standard,PayPal,Central,No,73.73
1830,50.38,0,27.57177353,21,3.09,39,1.07,Clothing,Express,Credit Card,South,No,83.64
1831,64.16,2,30.43482693,20,3.6,3.16,8.88,Sports,Standard,Debit Card,West,Yes,198.36
1832,54.66,3,30.30606549,14,2.26,18.24,1.48,Books,Express,PayPal,East,No,431.64
1833,69.06,2,44.27834535,12,3.86,47.76,6.46,Home,Overnight,PayPal,East,No,97.34
1834,55.74,50,64.78514617,23,4.9,19.6,7.41,Home,Overnight,Credit Card,South,Yes,490.15
1835,37.75,5,36.85293803,28,4.59,26.31,124.31,Books,Standard,Debit Card,East,No,83.93
1836,57.23,3,31.74902316,21,2.17,17.76,6.45,Sports,Express,UPI,East,No,313.14
1837,27.13,4,31.1116728,19,2.31,29.81,6.56,Electronics,Overnight,Debit Card,West,No,64.12
1838,52.17,5,36.8657715,15,2.49,48.91,27.86,Electronics,Standard,PayPal,West,No,84.7
1839,49.34,2,22.57559359,26,2.58,49.88,47.08,Clothing,Overnight,PayPal,Central,Yes,112.12
1840,45.84,2,36.80297838,22,1.4,38.74,11.75,Sports,Express,PayPal,West,No,46.37
1841,47.43,4,41.76218504,20,4.05,20.22,50.03,Home,Standard,PayPal,Central,No,89.42
1842,12.36,4,38.14529095,28,2.46,24.72,9.98,Home,Overnight,PayPal,West,Yes,78.67
1843,39.03,7,41.86312901,30,4.52,17.84,5.27,Clothing,Express,Credit Card,Central,Yes,144.06
1844,51.86,6,41.50621414,20,4.71,49.28,9.6,Home,Standard,Credit Card,West,Yes,315.57
1845,53.2,,8.421549766,19,1.1,35.39,22.56,Clothing,Overnight,Credit Card,West,No,58.21
1846,29.45,3,44.55305238,24,4.95,22.45,10.98,Clothing,Overnight,PayPal,South,Yes,146.6
1847,75.31,5,24.93477732,26,3.84,0.61,26.82,Books,Standard,Credit Card,West,Yes,71.41
1848,32.68,2,18.56241255,19,3.08,26.02,6.49,Electronics,Express,PayPal,Central,No,574.82
1849,69.39,6,18.43322258,18,2.56,49.2,28.97,Sports,Standard,Debit Card,South,Yes,122.44
1850,58.54,2,41.50312416,28,3.07,26.15,10.24,Sports,Overnight,UPI,Central,No,193.53
1851,37.08,6,31.66137609,18,2.3,9.12,14.61,Electronics,Overnight,Debit Card,West,No,98.18
1852,85.51,3,9.77046824,22,3.49,1.1,19.58,Sports,Overnight,UPI,West,No,236.87
1853,26.13,2,,21,1.37,17.74,27.82,Home,Express,Credit Card,Central,Yes,255.3
1854,68.38,5,13.40587804,23,3.48,45.91,6.55,Home,Overnight,UPI,East,No,187.17
1855,70.01,3,37.09732038,21,2.1,49.83,43.38,Sports,Overnight,Debit Card,South,Yes,137.36
1856,36.59,2,38.57748389,19,1.07,47.27,30.71,Books,Standard,Debit Card,South,Yes,166.95
1857,77.85,2,48.28365623,20,3.21,36.47,6.4,Sports,Overnight,UPI,West,No,612.21
1858,45,1,61.7252718,13,3.31,27.91,88.51,Clothing,Standard,Debit Card,South,No,486.97
1859,55.77,4,14.52985511,17,2.71,29.53,26.23,Clothing,Overnight,Credit Card,Central,Yes,163.95
1860,55.21,,34.21289216,22,1.29,26.95,14.45,Electronics,Standard,Debit Card,West,No,241.99
1861,47.31,3,30.85497057,18,4.57,35.35,4.11,Home,Standard,UPI,South,Yes,183.59
1862,66.22,2,41.50624529,17,3.45,20.94,18.29,Books,Standard,Credit Card,North,Yes,610.36
1863,65.87,3,38.23503156,16,1.46,33.46,4.32,Sports,Standard,UPI,South,Yes,95.8
1864,15.03,,29.71180636,24,3.04,6.08,13.47,Clothing,Express,PayPal,Central,Yes,129.17
1865,76.09,0,28.38646717,15,2.99,13.28,12.61,Home,Overnight,PayPal,South,Yes,49.49
1866,16.75,,18.25323717,18,1.24,41.8,30.55,Home,Express,Credit Card,East,Yes,127.72
1867,70.65,3,49.81792374,14,3.43,45.19,5.13,Books,Overnight,Credit Card,East,No,132.03
1868,72.53,1,41.88806272,12,4.23,26.95,41.41,Books,Standard,Debit Card,West,Yes,368.95
1869,28.18,2,48.76652297,19,4,1.58,9.47,Books,Overnight,UPI,East,Yes,236.89
1870,41.78,3,30.34405795,24,1.81,46.35,14.09,Books,Standard,PayPal,Central,No,137.14
1871,27.89,1,25.14746797,23,4.45,35.1,35.52,Clothing,Overnight,Debit Card,North,No,115.04
1872,45.7,4,18.825274,19,2.37,20.7,23.57,Books,Standard,PayPal,North,Yes,257.15
1873,43.84,1,40.38376376,30,4.79,29.92,8.84,Home,Overnight,Debit Card,West,Yes,96.76
1874,65.59,5,19.40310163,20,1.29,21.49,11.71,Home,Overnight,Debit Card,West,Yes,171.36
1875,76.21,1,62.72994603,22,2.94,23.27,8.76,Sports,Overnight,PayPal,East,No,166.81
1876,77.91,1,15.38536128,23,3.39,44.34,21.68,Home,Standard,Debit Card,Central,Yes,233.22
1877,38.76,5,39.10490179,19,1.99,8.05,9.71,Home,Overnight,PayPal,East,Yes,95.13
1878,45.82,0,58.50282061,19,4.09,5.18,31.04,Clothing,Standard,Credit Card,Central,No,99.07
1879,,2,43.98634639,20,3.51,0.14,20.81,Home,Express,UPI,Central,No,73.57
1880,33.88,2,,17,1.07,15.7,3.78,Electronics,Overnight,Debit Card,North,No,15.97
1881,69.3,,20.4727453,18,3.43,7.37,8.91,Home,Standard,PayPal,Central,Yes,104.95
1882,82.31,2,14.27346217,12,2.97,11,6.01,Sports,Standard,PayPal,South,No,92.99
1883,25.31,4,46.55075163,17,1.78,0.56,11.88,Sports,Standard,UPI,Central,Yes,544.7
1884,38.15,5,57.59220861,21,4.98,11.36,17.42,Books,Express,UPI,North,No,178.99
1885,49.47,2,28.41725014,15,4.59,16.64,16.96,Clothing,Standard,UPI,East,No,50.65
1886,546.08,,17.91407739,20,2.17,1.58,33.71,Sports,Express,Debit Card,Central,Yes,54.6
1887,,4,,22,3.16,30.4,5.03,Electronics,Express,PayPal,South,Yes,257.14
1888,58.48,5,20.28852735,20,2.27,28.44,70.26,Electronics,Standard,Debit Card,West,No,400.7
1889,40.52,2,33.29514736,20,4.1,4.85,10.08,Books,Overnight,Debit Card,East,Yes,26.47
1890,49.71,4,58.98684861,23,4.72,29.75,8.57,Clothing,Express,Credit Card,West,Yes,152
1891,60.93,4,45.09700538,21,2.44,49.93,27.74,Clothing,Standard,UPI,South,No,56.21
1892,50.13,2,39.57628107,22,4.22,47.22,39.3,Home,Express,Credit Card,North,Yes,50.41
1893,41.27,3,28.99820508,22,2.99,0.13,11.41,Electronics,Standard,Credit Card,North,Yes,262.05
1894,47.81,0,26.25251424,20,2.59,39.77,32.97,Electronics,Standard,Debit Card,East,No,160.28
1895,48.23,7,56.08471396,23,4.75,17.68,51.65,Electronics,Express,Debit Card,Central,Yes,77.87
1896,42.6,0,38.01107811,15,3.04,3.18,34.94,Electronics,Standard,PayPal,Central,Yes,21.76
1897,44.82,0,3.460989621,23,2.87,14.8,0.84,Sports,Express,Credit Card,West,Yes,130.84
1898,81.97,1,24.89690528,17,3.69,16.09,42.16,Clothing,Standard,UPI,North,No,234.31
1899,61.22,1,22.12675952,27,2.04,26.16,35.74,Home,Overnight,Credit Card,Central,Yes,190.83
1900,44.09,0,26.80603986,11,2.3,33.05,26.56,Sports,Overnight,PayPal,Central,Yes,31.77
1901,63.94,1,43.4436599,14,4.73,37.45,34.25,Clothing,Express,Credit Card,North,Yes,239.83
1902,43.32,5,33.38832677,24,3.71,12.3,93.21,Books,Express,Credit Card,North,Yes,301.77
1903,73.46,0,33.84701889,18,4.31,16.09,13.54,Electronics,Express,Credit Card,South,Yes,235.35
1904,57.39,6,54.70209742,23,2.08,15.42,1.67,Home,Express,PayPal,West,No,111.4
1905,47.85,3,24.55308365,26,3.18,18.14,14.83,Clothing,Overnight,Credit Card,North,Yes,415.91
1906,58.95,4,62.96299289,14,4.89,49.98,1.14,Books,Express,Debit Card,South,No,299.7
1907,18.58,0,24.93038613,26,2.27,38.9,8.36,Electronics,Standard,Credit Card,North,Yes,76.5
1908,27.46,7,36.33797295,17,1.64,48.75,21.22,Books,Standard,Debit Card,East,No,27.27
1909,26.12,4,30.78194607,18,3.04,34.66,8.89,Books,Express,Credit Card,East,Yes,159.91
1910,52.86,0,36.851287,16,2.55,20.31,27.75,Sports,Standard,Debit Card,East,No,132.07
1911,84.65,2,41.66887993,,1.64,19.49,41.42,Books,Express,Credit Card,North,Yes,134.4
1912,94.63,8,41.5075286,15,4.55,24.43,13.09,Sports,Standard,UPI,Central,Yes,328.58
1913,62.76,3,23.70324004,20,4.96,20.84,55.3,Sports,standard ,Debit Card,Central,Yes,120.37
1914,60.02,,18.15627984,20,3.27,41.42,2,Books,Express,UPI,East,Yes,102.38
1915,13.98,3,72.54757686,15,4.1,23.25,44,Clothing,Express,Debit Card,West,No,282.83
1916,39.15,4,27.74023491,22,4.44,14.78,42.33,Books,Overnight,Credit Card,South,Yes,126.32
1917,726.86,1,45.48818658,22,3.8,38.74,9.33,Books,Express,PayPal,East,Yes,12.23
1918,416.09,5,10.88538034,18,1.18,42.72,8.52,Clothing,Overnight,Credit Card,South,Yes,64.53
1919,46.64,1,30.8058092,19,1.63,21.02,8.74,Electronics,Express,PayPal,South,Yes,71.95
1920,40.56,5,33.09200924,22,1.28,33.39,40.03,Home,Standard,UPI,East,No,440.46
1921,10.41,2,42.09222605,18,1.04,2.94,42.76,Electronics,Overnight,PayPal,Central,Yes,186.36
1922,64.96,1,-5.836812115,,2.22,26.47,9.6,Books,Standard,PayPal,West,Yes,134.92
1923,,0,37.4921092,23,2.57,2.25,21.55,Electronics,Express,PayPal,East,Yes,71.23
1924,54.78,2,17.75387817,21,1.96,1.46,3.59,Home,Express,PayPal,South,Yes,73.24
1925,91.48,1,39.86518567,,1.26,30.65,15.18,Electronics,Express,UPI,North,No,267.87
1926,31.61,2,19.45506205,23,3.12,15.17,161.27,Home,Express,PayPal,North,Yes,384.71
1927,5,0,22.16775956,14,2.09,37.13,4.15,Electronics,Overnight,Credit Card,South,No,165
